handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,18-24 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,true,,,InStock,,,,Women's Fitted Tee,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,-6.0,true,,,InStock,,,,Toddler,,,5T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,-7.5,true,,,InStock,,,,Infant Shirt,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,4T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Tank,,,6-9 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Classic Unisex T-Shirt,,,12-18 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,true,,,InStock,,,,Women's Tank,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,-7.5,true,,,InStock,,,,Onesie Long Sleeve,,,0-3 Mos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,true,,,InStock,,,,Classic Unisex T-Shirt,,,X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Deep V-neck,,,3-6 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Deep V-neck,,,3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Fitted Tee,,,3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,12-18 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Tank,,,4T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,12-18 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,18-24 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,-9.0,true,,,InStock,,,,Onesie Short Sleeve,,,6-9 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Classic Unisex T-Shirt,,,2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Youth,,,4T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,3.0,true,,,InStock,,,,Women's Fitted Tee,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Youth,,,3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,5T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Unisex V-neck,,,5T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Fitted Tee,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Unisex V-neck,,,12-18 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Youth,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,true,,,InStock,,,,Men's Tank,,,X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,2.0,true,,,InStock,,,,Women's Deep V-neck,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,true,,,InStock,,,,Classic Unisex T-Shirt,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Youth,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Fitted Tee,,,18-24 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Tank,,,3-6 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,true,,,InStock,,,,Men's Tank,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,true,,,InStock,,,,Women's Tank,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,-7.5,true,,,InStock,,,,Onesie Long Sleeve,,,3-6 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,-6.0,true,,,InStock,,,,Toddler,,,2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Unisex V-neck,,,3-6 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Men's Tank,,,12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Tank,,,2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Youth,,,3-6 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Deep V-neck,,,4T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Classic Unisex T-Shirt,,,3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Men's Tank,,,0-3 Mos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Men's Tank,,,2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Tank,,,12-18 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Fitted Tee,,,4T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Classic Unisex T-Shirt,,,6-9 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Deep V-neck,,,2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Unisex V-neck,,,18-24 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,-4.0,true,,,InStock,,,,Youth,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,0-3 Mos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,-9.0,true,,,InStock,,,,Onesie Short Sleeve,,,12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Deep V-neck,,,6-9 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Deep V-neck,,,12-18 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Classic Unisex T-Shirt,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,12-18 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,-7.5,true,,,InStock,,,,Infant Shirt,,,18-24 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Unisex V-neck,,,0-3 Mos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,2.0,true,,,InStock,,,,Women's Deep V-neck,,,X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,3.0,true,,,InStock,,,,Men's Tank,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,6-9 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Tank,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Tank,,,3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,true,,,InStock,,,,Classic Unisex T-Shirt,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,3.0,true,,,InStock,,,,Classic Unisex T-Shirt,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,4T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Unisex V-neck,,,2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Men's Tank,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,-7.5,true,,,InStock,,,,Onesie Long Sleeve,,,6-9 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,-6.0,true,,,InStock,,,,Toddler,,,3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Fitted Tee,,,5T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,0-3 Mos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Men's Tank,,,5T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Long Sleeve,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,-7.5,true,,,InStock,,,,Onesie Long Sleeve,,,12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,-4.0,true,,,InStock,,,,Youth,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,-9.0,true,,,InStock,,,,Onesie Short Sleeve,,,0-3 Mos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Classic Unisex T-Shirt,,,4T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Tank,,,0-3 Mos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Deep V-neck,,,18-24 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Classic Unisex T-Shirt,,,3-6 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Men's Tank,,,18-24 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Deep V-neck,,,12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,true,,,InStock,,,,Women's Tank,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Unisex V-neck,,,6-12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Fitted Tee,,,6-9 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Deep V-neck,,,0-3 Mos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Women's Deep V-neck,,,5T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Youth,,,2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,2.0,true,,,InStock,,,,Unisex V-neck,,,X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Toddler,,,12 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Onesie Short Sleeve,,,2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,true,,,InStock,,,,Women's Fitted Tee,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Infant Shirt,,,3-6 Months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,3.0,true,,,InStock,,,,Women's Tank,,,2X-Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f744fd69-4529-481f-fac7-22e180f9ad59,Variant,,,,,,,,0.0,false,,,InStock,,,,Youth,,,0-3 Mos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
